MolName	MolCounts
YEIJ-MONOMER[i]	1
YEIM-MONOMER[i]	16
YEJA-MONOMER[i]	28
YEJB-MONOMER[i]	23
YEJE-MONOMER[i]	0
YEJF-MONOMER[i]	14
YFEP-MONOMER[i]	277
YGAY-MONOMER[i]	13
YGFO-MONOMER[i]	12
YGFU-MONOMER[i]	5
YGGA-MONOMER[i]	105
YGIS-MONOMER[p]	82
YGJE-MONOMER[i]	4
YGJI-MONOMER[i]	3
YGJU-MONOMER[i]	234
YHAO-MONOMER[i]	0
YHAU-MONOMER[i]	4
YHBG-MONOMER[i]	232
YHBN-MONOMER[e]	789
YHCL-MONOMER[i]	13
YHDW-MONOMER[i]	15
YHDX-MONOMER[i]	10
YHDY-MONOMER[i]	0
YHDZ-MONOMER[i]	10
YHES-MONOMER[c]	188
YHFC-MONOMER[i]	82
YHFM-MONOMER[i]	1
YHHJ-MONOMER[i]	67
YHHO-MONOMER[i]	47
YHHS-MONOMER[i]	32
YHIH-MONOMER[i]	49
YHIP-MONOMER[i]	21
YHIV-MONOMER[i]	3
YHJE-MONOMER[i]	1650
YHJV-MONOMER[i]	66
YHJX-MONOMER[i]	10
YICE-MONOMER[i]	338
YICJ-MONOMER[i]	7
YICM-MONOMER[i]	29
YIDC[i]	657
YIDK-MONOMER[i]	6
YIDT-MONOMER[i]	5
YIDY-MONOMER[i]	11
YIEO-MONOMER[i]	2
YIFK-MONOMER[i]	140
YIHN-MONOMER[i]	5
YIHO-MONOMER[i]	6
YIHP-MONOMER[i]	8
YIIP-MONOMER[i]	1
YJCE-MONOMER[i]	52
YJCG-MONOMER[i]	1
YJCH-MONOMER[i]	56
YJCQ-MONOMER[i]	4
YJCV-MONOMER[i]	9
YJCW-MONOMER[i]	0
YJCX-MONOMER[i]	14
YJDE-MONOMER[i]	1
YJDL-MONOMER[i]	17
YJEM-MONOMER[i]	3
YJFF-MONOMER[i]	17
YJFT-MONOMER[c]	20
YJFU-MONOMER[c]	16
YJGT-MONOMER[i]	26
YJHB-MONOMER[i]	18
YJHF-MONOMER[i]	24
YJIO-MONOMER[i]	27
YJIZ-MONOMER[i]	157
YJJK-MONOMER[c]	1330
YLIA-MONOMER[i]	69
YLIB-MONOMER[i]	157
YLIC-MONOMER[i]	0
YLID-MONOMER[i]	96
YNEA-MONOMER[i]	13
YNFJ-MONOMER[i]	16
YNJC-MONOMER[i]	0
YNJD-MONOMER[i]	29
YOJI-MONOMER[i]	102
YPHC-MONOMER[c]	19
YPHD-MONOMER[i]	1
YPHE-MONOMER[i]	4
YRAO-MONOMER[c]	0
YRBE-MONOMER[i]	0
YRBF-MONOMER[i]	86
YRBG-MONOMER[i]	13
YTFQ-MONOMER[i]	41
YTFR-MONOMER[i]	12
YTFT-MONOMER[i]	0
ZNUA-MONOMER[p]	492
ZNUB-MONOMER[i]	0
ZNUC-MONOMER[i]	36
