MolName	MolCounts
EG12458_RNA__alpha	1
EG12462_RNA__alpha	1
EG12469_RNA__alpha	1
EG12475_RNA__alpha	1
EG12494_RNA__alpha	1
EG12495_RNA__alpha	1
EG12504_RNA__alpha	1
EG12517_RNA__alpha	1
EG12518_RNA__alpha	1
EG12520_RNA__alpha	1
EG12522_RNA__alpha	1
EG12525_RNA__alpha	1
EG12539_RNA__alpha	1
EG12544_RNA__alpha	1
EG12548_RNA__alpha	1
EG12554_RNA__alpha	1
EG12556_RNA__alpha	1
EG12557_RNA__alpha	1
EG12563_RNA__alpha	1
EG12576_RNA__alpha	1
EG12587_RNA__alpha	1
EG12591_RNA__alpha	1
EG12600_RNA__alpha	1
EG12605_RNA__alpha	1
EG12606_RNA__alpha	1
EG12608_RNA__alpha	1
EG12609_RNA__alpha	1
EG12610_RNA__alpha	1
EG12611_RNA__alpha	1
EG12615_RNA__alpha	1
EG12623_RNA__alpha	1
EG12624_RNA__alpha	1
EG12625_RNA__alpha	1
EG12626_RNA__alpha	1
EG12627_RNA__alpha	1
EG12628_RNA__alpha	1
EG12629_RNA__alpha	1
EG12630_RNA__alpha	1
EG12631_RNA__alpha	1
EG12633_RNA__alpha	1
EG12634_RNA__alpha	1
EG12656_RNA__alpha	1
EG12657_RNA__alpha	1
EG12658_RNA__alpha	1
EG12661_RNA__alpha	1
EG12662_RNA__alpha	1
EG12663_RNA__alpha	1
EG12666_RNA__alpha	1
EG12688_RNA__alpha	1
EG12689_RNA__alpha	1
EG12690_RNA__alpha	1
EG12691_RNA__alpha	1
EG12692_RNA__alpha	1
EG12693_RNA__alpha	1
EG12694_RNA__alpha	1
EG12697_RNA__alpha	1
EG12702_RNA__alpha	1
EG12703_RNA__alpha	1
EG12704_RNA__alpha	1
EG12705_RNA__alpha	1
EG12707_RNA__alpha	1
EG12708_RNA__alpha	1
EG12709_RNA__alpha	1
EG12710_RNA__alpha	1
EG12712_RNA__alpha	1
EG12713_RNA__alpha	1
EG12715_RNA__alpha	1
EG12717_RNA__alpha	1
EG12720_RNA__alpha	1
EG12732_RNA__alpha	1
EG12734_RNA__alpha	1
EG12738_RNA__alpha	1
EG12739_RNA__alpha	1
EG12754_RNA__alpha	1
EG12760_RNA__alpha	1
EG12766_RNA__alpha	1
EG12768_RNA__alpha	1
EG12769_RNA__alpha	1
EG12770_RNA__alpha	1
EG12780_RNA__alpha	1
EG12794_RNA__alpha	1
EG12799_RNA__alpha	1
EG12800_RNA__alpha	1
EG12801_RNA__alpha	1
EG12802_RNA__alpha	1
EG12830_RNA__alpha	1
EG12834_RNA__alpha	1
EG12835_RNA__alpha	1
EG12836_RNA__alpha	1
EG12837_RNA__alpha	1
EG12842_RNA__alpha	1
EG12843_RNA__alpha	1
EG12844_RNA__alpha	1
EG12845_RNA__PD00519	0
EG12845_RNA__PD00288	0
EG12845_RNA__alpha	1
EG12850_RNA__alpha	1
EG12851_RNA__alpha	1
EG12853_RNA__alpha	1
EG12854_RNA__alpha	1
EG12855_RNA__alpha	1
EG12857_RNA__alpha	1
EG12859_RNA__alpha	1
EG12860_RNA__alpha	1
EG12861_RNA__alpha	1
EG12865_RNA__alpha	1
EG12866_RNA__alpha	1
EG12867_RNA__alpha	1
EG12868_RNA__alpha	1
EG12870_RNA__alpha	1
EG12874_RNA__alpha	1
EG12875_RNA__alpha	1
EG12876_RNA__alpha	1
EG12877_RNA__alpha	1
EG12878_RNA__alpha	1
EG12879_RNA__alpha	1
EG12880_RNA__alpha	1
EG12881_RNA__alpha	1
EG12882_RNA__alpha	1
EG12883_RNA__alpha	1
EG12903_RNA__alpha	1
EG12908_RNA__alpha	1
EG12933_RNA__alpha	1
EG12957_RNA__alpha	1
EG13139_RNA__alpha	1
EG13159_RNA__alpha	1
EG13161_RNA__alpha	1
EG13174_RNA__alpha	1
EG13217_RNA__alpha	1
EG13235_RNA__alpha	1
EG13236_RNA__alpha	1
EG13238_RNA__alpha	1
EG13270_RNA__alpha	1
EG13283_RNA__alpha	1
EG20044_RNA__PHOSPHO-DCUR	0
EG20044_RNA__alpha	1
EG20049_RNA__alpha	1
EG20051_RNA__alpha	1
EG20053_RNA__alpha	1
EG20080_RNA__PHOSPHO-ARCA	0
EG20080_RNA__alpha	1
EG20091_RNA__alpha	1
EG20098_RNA__alpha	1
EG20110_RNA__alpha	1
EG20173_RNA__alpha	1
EG20248_RNA__alpha	1
EG20249_RNA__alpha	1
EG20252_RNA__alpha	1
EG20253_RNA__alpha	1
EG20257_RNA__alpha	1
EG50001_RNA__alpha	1
EG50002_RNA__alpha	1
EG50003_RNA__alpha	1
EG50004_RNA__alpha	1
EG50005_RNA__alpha	1
EG50006_RNA__alpha	1
EG50007_RNA__alpha	1
EG50008_RNA__alpha	1
EG50009_RNA__PD00288	0
EG50009_RNA__alpha	1
EG50010_RNA__alpha	1
EG50011_RNA__alpha	1
FFS-RNA__alpha	1
G0-10241_RNA__alpha	1
G0-10261_RNA__alpha	1
G0-10430_RNA__alpha	1
G0-10431_RNA__alpha	1
G0-10432_RNA__alpha	1
G0-10433_RNA__alpha	1
G0-10434_RNA__alpha	1
G0-10435_RNA__alpha	1
G0-10436_RNA__alpha	1
G0-10437_RNA__alpha	1
G0-10438_RNA__alpha	1
G0-10439_RNA__alpha	1
G0-10440_RNA__alpha	1
G0-10441_RNA__alpha	1
G0-10443_RNA__alpha	1
G0-10444_RNA__alpha	1
G0-10445_RNA__alpha	1
G0-10446_RNA__alpha	1
G0-10448_RNA__alpha	1
G0-10449_RNA__alpha	1
G0-10450_RNA__alpha	1
G0-10451_RNA__alpha	1
G0-10452_RNA__alpha	1
G0-10453_RNA__alpha	1
G0-10454_RNA__alpha	1
G0-10455_RNA__alpha	1
G0-10456_RNA__alpha	1
G0-10458_RNA__alpha	1
G0-10459_RNA__alpha	1
G0-10460_RNA__alpha	1
G0-10461_RNA__alpha	1
G0-10462_RNA__alpha	1
G0-10463_RNA__alpha	1
G0-10464_RNA__alpha	1
G0-10465_RNA__alpha	1
G0-10466_RNA__alpha	1
G0-10467_RNA__alpha	1
G0-10468_RNA__alpha	1
G0-10469_RNA__alpha	1
G0-10470_RNA__alpha	1
G0-10471_RNA__alpha	1
G0-10472_RNA__alpha	1
G0-10473_RNA__alpha	1
G0-10474_RNA__alpha	1
G0-10475_RNA__alpha	1
G0-10511_RNA__alpha	1
G0-10512_RNA__alpha	1
G0-10513_RNA__alpha	1
G0-10525_RNA__alpha	1
G0-10528_RNA__alpha	1
G0-10529_RNA__alpha	1
G0-10530_RNA__alpha	1
G0-10531_RNA__alpha	1
G0-10535_RNA__alpha	1
G0-10536_RNA__alpha	1
G0-10537_RNA__alpha	1
G0-10538_RNA__alpha	1
G0-10539_RNA__alpha	1
G0-10540_RNA__alpha	1
G0-10541_RNA__alpha	1
G0-10542_RNA__alpha	1
G0-10543_RNA__alpha	1
G0-10544_RNA__alpha	1
G0-10545_RNA__alpha	1
G0-10546_RNA__alpha	1
G0-10550_RNA__alpha	1
G0-10554_RNA__alpha	1
G0-10555_RNA__alpha	1
G0-10556_RNA__alpha	1
G0-10557_RNA__alpha	1
G0-10558_RNA__alpha	1
G0-10559_RNA__alpha	1
G0-10580_RNA__alpha	1
G0-10583_RNA__alpha	1
G0-10584_RNA__alpha	1
G0-10585_RNA__alpha	1
G0-10586_RNA__alpha	1
G0-10588_RNA__alpha	1
G0-10589_RNA__alpha	1
G0-10590_RNA__alpha	1
G0-10591_RNA__alpha	1
G0-10593_RNA__alpha	1
G0-10594_RNA__alpha	1
G0-10595_RNA__alpha	1
G0-10596_RNA__alpha	1
G0-10601_RNA__alpha	1
G0-10603_RNA__alpha	1
G0-10605_RNA__alpha	1
G0-10606_RNA__alpha	1
G0-10607_RNA__alpha	1
G0-10608_RNA__alpha	1
G0-10616_RNA__alpha	1
G0-10617_RNA__alpha	1
G0-10624_RNA__alpha	1
G0-10629_RNA__alpha	1
G0-10630_RNA__alpha	1
G0-10631_RNA__alpha	1
G0-10632_RNA__alpha	1
G0-10633_RNA__alpha	1
G0-10634_RNA__alpha	1
G0-10641_RNA__alpha	1
G0-10642_RNA__alpha	1
G0-10643_RNA__alpha	1
G0-10644_RNA__alpha	1
G0-10645_RNA__alpha	1
G0-10646_RNA__alpha	1
G0-10647_RNA__alpha	1
G0-10648_RNA__alpha	1
G0-10649_RNA__alpha	1
G0-10650_RNA__alpha	1
G0-10651_RNA__alpha	1
G0-10652_RNA__alpha	1
G0-10653_RNA__alpha	1
G0-10654_RNA__alpha	1
G0-10655_RNA__alpha	1
G0-10656_RNA__alpha	1
G0-10657_RNA__alpha	1
G0-10689_RNA__alpha	1
G0-10707_RNA__alpha	1
G0-10715_RNA__alpha	1
G0-10716_RNA__alpha	1
G0-41_RNA__alpha	1
G0-8601_RNA__PHOSPHO-ARCA	0
G0-8601_RNA__alpha	1
G0-8887_RNA__alpha	1
G0-8888_RNA__alpha	1
G0-8891_RNA__alpha	1
G0-8892_RNA__alpha	1
G0-9041_RNA__alpha	1
G0-9081_RNA__alpha	1
G0-9121_RNA__alpha	1
G0-9461_RNA__alpha	1
G0-9541_RNA__alpha	1
G0-9561_RNA__alpha	1
G0-9562_RNA__alpha	1
G0-9563_RNA__alpha	1
G0-9582_RNA__alpha	1
G0-9602_RNA__alpha	1
G0-9605_RNA__alpha	1
G0-9607_RNA__alpha	1
G0-9610_RNA__alpha	1
G0-9613_RNA__alpha	1
G0-9621_RNA__alpha	1
G0-9662_RNA__alpha	1
G0-9962_RNA__alpha	1
G0-9981_RNA__alpha	1
G198_RNA__alpha	1
G1_RNA__alpha	1
G2000_RNA__alpha	1
G2001_RNA__alpha	1
G2002_RNA__alpha	1
G357_RNA__alpha	1
G358_RNA__alpha	1
G359_RNA__alpha	1
G360_RNA__alpha	1
G361_RNA__alpha	1
G362_RNA__alpha	1
G363_RNA__alpha	1
G364_RNA__alpha	1
G365_RNA__alpha	1
G366_RNA__alpha	1
G369_RNA__alpha	1
G36_RNA__alpha	1
G370_RNA__alpha	1
G372_RNA__alpha	1
G377_RNA__alpha	1
G378_RNA__alpha	1
G379_RNA__alpha	1
G436_RNA__alpha	1
G495_RNA__alpha	1
G58_RNA__alpha	1
G592_RNA__alpha	1
G6081_RNA__alpha	1
G6082_RNA__alpha	1
G6083_RNA__alpha	1
G6085_RNA__alpha	1
G6086_RNA__alpha	1
G6087_RNA__alpha	1
G6088_RNA__alpha	1
G6092_RNA__alpha	1
G6093_RNA__alpha	1
G6094_RNA__alpha	1
G6095_RNA__alpha	1
G6096_RNA__alpha	1
G6097_RNA__alpha	1
G6098_RNA__alpha	1
G6099_RNA__alpha	1
G6100_RNA__alpha	1
G6101_RNA__alpha	1
G6102_RNA__alpha	1
G6103_RNA__alpha	1
G6104_RNA__alpha	1
G6105_RNA__PHOSPHO-ARCA	0
G6105_RNA__alpha	1
G6106_RNA__alpha	1
G6107_RNA__alpha	1
G6108_RNA__alpha	1
G6109_RNA__alpha	1
G6110_RNA__alpha	1
G6111_RNA__alpha	1
G6112_RNA__alpha	1
G6113_RNA__alpha	1
G6114_RNA__alpha	1
G6115_RNA__alpha	1
G6116_RNA__alpha	1
G6117_RNA__alpha	1
G6118_RNA__alpha	1
G6119_RNA__alpha	1
G6120_RNA__alpha	1
G6121_RNA__alpha	1
G6122_RNA__alpha	1
G6123_RNA__alpha	1
G6124_RNA__alpha	1
G6125_RNA__alpha	1
G6126_RNA__alpha	1
G6127_RNA__alpha	1
G6128_RNA__alpha	1
G6129_RNA__alpha	1
G6130_RNA__alpha	1
G6131_RNA__alpha	1
G6132_RNA__alpha	1
G6133_RNA__alpha	1
G6134_RNA__alpha	1
G6135_RNA__alpha	1
G6136_RNA__alpha	1
G6137_RNA__alpha	1
G6138_RNA__alpha	1
G6139_RNA__alpha	1
G6140_RNA__alpha	1
G6141_RNA__alpha	1
G6142_RNA__alpha	1
G6143_RNA__alpha	1
G6144_RNA__alpha	1
G6146_RNA__alpha	1
G6147_RNA__alpha	1
G6148_RNA__alpha	1
G6149_RNA__alpha	1
G6150_RNA__alpha	1
G6151_RNA__alpha	1
G6152_RNA__alpha	1
G6153_RNA__alpha	1
G6154_RNA__alpha	1
G6155_RNA__alpha	1
G6156_RNA__alpha	1
G6157_RNA__alpha	1
G6158_RNA__alpha	1
G6159_RNA__alpha	1
G6160_RNA__alpha	1
G6161_RNA__alpha	1
G6162_RNA__alpha	1
G6163_RNA__alpha	1
G6164_RNA__alpha	1
G6165_RNA__alpha	1
G6166_RNA__alpha	1
G6167_RNA__alpha	1
G6168_RNA__alpha	1
G6169_RNA__alpha	1
G6170_RNA__alpha	1
G6171_RNA__alpha	1
G6173_RNA__alpha	1
G6174_RNA__alpha	1
G6175_RNA__alpha	1
G6176_RNA__alpha	1
G6177_RNA__alpha	1
G6178_RNA__alpha	1
G6180_RNA__alpha	1
G6181_RNA__alpha	1
G6182_RNA__alpha	1
G6183_RNA__alpha	1
G6184_RNA__alpha	1
G6185_RNA__alpha	1
G6186_RNA__alpha	1
G6188_RNA__alpha	1
G6189_RNA__alpha	1
G6190_RNA__alpha	1
G6191_RNA__alpha	1
G6192_RNA__alpha	1
G6193_RNA__alpha	1
G6194_RNA__alpha	1
G6195_RNA__alpha	1
G6196_RNA__alpha	1
G6198_RNA__alpha	1
G6199_RNA__alpha	1
G6200_RNA__alpha	1
G6201_RNA__alpha	1
G6205_RNA__alpha	1
G6206_RNA__alpha	1
G6207_RNA__alpha	1
G6208_RNA__alpha	1
G6209_RNA__alpha	1
G6210_RNA__alpha	1
G6211_RNA__alpha	1
G6212_RNA__alpha	1
G6213_RNA__alpha	1
G6214_RNA__alpha	1
G6215_RNA__alpha	1
G6216_RNA__alpha	1
G6217_RNA__alpha	1
G6218_RNA__alpha	1
G6219_RNA__alpha	1
G6222_RNA__alpha	1
G6224_RNA__alpha	1
G6225_RNA__alpha	1
G6226_RNA__alpha	1
G6227_RNA__alpha	1
G6228_RNA__alpha	1
G6229_RNA__alpha	1
G6230_RNA__alpha	1
G6231_RNA__alpha	1
G6233_RNA__alpha	1
G6234_RNA__alpha	1
G6236_RNA__alpha	1
G6237_RNA__alpha	1
G6238_RNA__alpha	1
G6239_RNA__alpha	1
G6240_RNA__alpha	1
G6241_RNA__alpha	1
G6242_RNA__alpha	1
G6243_RNA__alpha	1
G6244_RNA__alpha	1
G6245_RNA__alpha	1
G6246_RNA__alpha	1
G6247_RNA__alpha	1
G6248_RNA__alpha	1
G6250_RNA__alpha	1
G6251_RNA__alpha	1
G6252_RNA__alpha	1
G6253_RNA__alpha	1
G6255_RNA__alpha	1
G6256_RNA__alpha	1
G6258_RNA__alpha	1
G6259_RNA__alpha	1
G6260_RNA__alpha	1
G6261_RNA__alpha	1
G6262_RNA__alpha	1
G6263_RNA__alpha	1
G6264_RNA__alpha	1
G6265_RNA__alpha	1
G6266_RNA__alpha	1
G6267_RNA__alpha	1
G6268_RNA__alpha	1
G6269_RNA__alpha	1
G6270_RNA__alpha	1
G6271_RNA__alpha	1
G6273_RNA__alpha	1
G6274_RNA__alpha	1
G6275_RNA__alpha	1
G6276_RNA__alpha	1
G6277_RNA__alpha	1
G6278_RNA__alpha	1
G6280_RNA__alpha	1
G6281_RNA__alpha	1
G6282_RNA__alpha	1
G6283_RNA__alpha	1
G6284_RNA__alpha	1
G6285_RNA__alpha	1
G6286_RNA__alpha	1
G6287_RNA__alpha	1
G6288_RNA__alpha	1
G6289_RNA__alpha	1
G6290_RNA__alpha	1
G6291_RNA__alpha	1
G6292_RNA__alpha	1
G6293_RNA__alpha	1
G6295_RNA__alpha	1
G6296_RNA__alpha	1
G6298_RNA__alpha	1
G6300_RNA__alpha	1
G6301_RNA__alpha	1
G6302_RNA__alpha	1
G6303_RNA__alpha	1
G6304_RNA__alpha	1
G6305_RNA__alpha	1
G6306_RNA__alpha	1
G6307_RNA__alpha	1
G6308_RNA__alpha	1
G6309_RNA__alpha	1
G6310_RNA__alpha	1
G6311_RNA__alpha	1
G6312_RNA__alpha	1
G6313_RNA__alpha	1
G6314_RNA__alpha	1
G6315_RNA__alpha	1
G6316_RNA__alpha	1
G6317_RNA__alpha	1
G6318_RNA__alpha	1
G6319_RNA__alpha	1
G6320_RNA__alpha	1
G6321_RNA__alpha	1
G6322_RNA__alpha	1
G6323_RNA__alpha	1
G6324_RNA__alpha	1
G6325_RNA__alpha	1
G6326_RNA__alpha	1
G6327_RNA__alpha	1
G6329_RNA__alpha	1
G6330_RNA__alpha	1
G6331_RNA__alpha	1
G6332_RNA__alpha	1
G6333_RNA__alpha	1
G6334_RNA__alpha	1
G6335_RNA__alpha	1
G6337_RNA__alpha	1
G6338_RNA__alpha	1
G6339_RNA__alpha	1
G6340_RNA__alpha	1
G6341_RNA__alpha	1
G6342_RNA__alpha	1
G6343_RNA__alpha	1
G6344_RNA__alpha	1
G6345_RNA__PHOSPHO-DCUR	0
G6345_RNA__alpha	1
G6346_RNA__PHOSPHO-DCUR	0
G6346_RNA__alpha	1
G6347_RNA__alpha	1
G6348_RNA__alpha	1
G6349_RNA__alpha	1
G6350_RNA__alpha	1
G6351_RNA__alpha	1
G6352_RNA__alpha	1
G6353_RNA__alpha	1
G6354_RNA__alpha	1
G6355_RNA__alpha	1
G6356_RNA__alpha	1
G6357_RNA__alpha	1
G6358_RNA__alpha	1
G6359_RNA__alpha	1
G6360_RNA__alpha	1
G6361_RNA__alpha	1
G6362_RNA__alpha	1
G6363_RNA__alpha	1
G6364_RNA__alpha	1
G6365_RNA__alpha	1
G6370_RNA__alpha	1
G6371_RNA__alpha	1
G6374_RNA__alpha	1
G6376_RNA__alpha	1
G6377_RNA__alpha	1
G6378_RNA__alpha	1
G6379_RNA__alpha	1
G6380_RNA__alpha	1
G6381_RNA__alpha	1
G6382_RNA__alpha	1
G6383_RNA__alpha	1
G6384_RNA__alpha	1
G6385_RNA__alpha	1
G6386_RNA__alpha	1
G6387_RNA__alpha	1
G6393_RNA__alpha	1
G6394_RNA__alpha	1
G6395_RNA__alpha	1
G6396_RNA__alpha	1
G6397_RNA__alpha	1
G6398_RNA__alpha	1
G6399_RNA__alpha	1
G6400_RNA__alpha	1
G6401_RNA__alpha	1
G6402_RNA__alpha	1
G6403_RNA__alpha	1
G6404_RNA__alpha	1
G6405_RNA__alpha	1
G6406_RNA__alpha	1
G6407_RNA__alpha	1
G6408_RNA__alpha	1
G6409_RNA__alpha	1
G6410_RNA__alpha	1
G6411_RNA__alpha	1
G6412_RNA__alpha	1
G6413_RNA__alpha	1
G6414_RNA__alpha	1
G6415_RNA__alpha	1
G6416_RNA__alpha	1
G6417_RNA__alpha	1
G6418_RNA__alpha	1
G6420_RNA__alpha	1
G6421_RNA__alpha	1
G6422_RNA__alpha	1
G6423_RNA__alpha	1
G6424_RNA__alpha	1
G6425_RNA__alpha	1
G6426_RNA__alpha	1
G6427_RNA__alpha	1
G6428_RNA__alpha	1
G6429_RNA__alpha	1
G6430_RNA__alpha	1
G6431_RNA__alpha	1
G6432_RNA__alpha	1
G6433_RNA__alpha	1
G6434_RNA__alpha	1
G6435_RNA__alpha	1
G6436_RNA__alpha	1
G6437_RNA__alpha	1
G6438_RNA__alpha	1
G6439_RNA__alpha	1
G6440_RNA__alpha	1
G6441_RNA__alpha	1
G6442_RNA__alpha	1
G6443_RNA__alpha	1
G6444_RNA__alpha	1
G6445_RNA__alpha	1
G6446_RNA__alpha	1
G6447_RNA__alpha	1
G6448_RNA__alpha	1
G6449_RNA__alpha	1
G6450_RNA__alpha	1
G6451_RNA__alpha	1
G6452_RNA__alpha	1
G6453_RNA__alpha	1
G6454_RNA__alpha	1
G6455_RNA__alpha	1
G6456_RNA__PHOSPHO-NARL	0
G6456_RNA__FNR-4FE-4S-CPLX	0
G6456_RNA__alpha	1
G6457_RNA__PHOSPHO-NARL	0
G6457_RNA__FNR-4FE-4S-CPLX	0
G6457_RNA__alpha	1
G6458_RNA__alpha	1
G6459_RNA__alpha	1
G6460_RNA__alpha	1
G6461_RNA__alpha	1
G6462_RNA__alpha	1
G6463_RNA__alpha	1
G6464_RNA__PC00010	0
G6464_RNA__alpha	1
G6465_RNA__alpha	1
G6466_RNA__alpha	1
G6467_RNA__alpha	1
G6468_RNA__alpha	1
G6469_RNA__alpha	1
G6470_RNA__alpha	1
G6471_RNA__alpha	1
G6472_RNA__alpha	1
G6473_RNA__alpha	1
G6474_RNA__alpha	1
G6475_RNA__alpha	1
G6476_RNA__alpha	1
G6477_RNA__PC00027	0
G6477_RNA__alpha	1
G6478_RNA__alpha	1
G6479_RNA__PC00027	0
G6479_RNA__alpha	1
G6480_RNA__alpha	1
G6481_RNA__alpha	1
G6482_RNA__alpha	1
G6483_RNA__alpha	1
G6484_RNA__alpha	1
G6485_RNA__alpha	1
G6486_RNA__alpha	1
G6487_RNA__alpha	1
G6488_RNA__alpha	1
G6489_RNA__alpha	1
G6490_RNA__alpha	1
G6491_RNA__alpha	1
G6492_RNA__alpha	1
G6493_RNA__alpha	1
G6494_RNA__alpha	1
G6495_RNA__alpha	1
G6496_RNA__alpha	1
G6497_RNA__alpha	1
G6498_RNA__alpha	1
G6499_RNA__alpha	1
G6500_RNA__alpha	1
G6501_RNA__alpha	1
G6502_RNA__alpha	1
G6503_RNA__alpha	1
G6504_RNA__alpha	1
G6505_RNA__alpha	1
G6506_RNA__alpha	1
G6507_RNA__alpha	1
G6508_RNA__alpha	1
G6509_RNA__alpha	1
G6510_RNA__alpha	1
G6511_RNA__alpha	1
G6512_RNA__alpha	1
G6513_RNA__alpha	1
G6514_RNA__alpha	1
G6515_RNA__alpha	1
G6517_RNA__alpha	1
G6518_RNA__alpha	1
G6519_RNA__alpha	1
G6520_RNA__alpha	1
G6521_RNA__alpha	1
G6522_RNA__alpha	1
G6523_RNA__alpha	1
G6525_RNA__alpha	1
G6527_RNA__alpha	1
G6528_RNA__alpha	1
G6529_RNA__alpha	1
G6530_RNA__alpha	1
G6531_RNA__alpha	1
G6532_RNA__alpha	1
G6534_RNA__alpha	1
G6535_RNA__alpha	1
G6536_RNA__alpha	1
G6539_RNA__alpha	1
G6540_RNA__alpha	1
G6541_RNA__alpha	1
G6542_RNA__alpha	1
G6543_RNA__PC00027	0
G6543_RNA__alpha	1
G6544_RNA__alpha	1
G6545_RNA__PC00027	0
G6545_RNA__alpha	1
G6546_RNA__PC00027	0
G6546_RNA__alpha	1
G6547_RNA__alpha	1
G6548_RNA__alpha	1
G6549_RNA__alpha	1
G6550_RNA__alpha	1
G6551_RNA__alpha	1
G6552_RNA__alpha	1
G6554_RNA__alpha	1
G6555_RNA__alpha	1
G6556_RNA__alpha	1
G6557_RNA__alpha	1
G6558_RNA__PC00010	0
G6558_RNA__alpha	1
G6559_RNA__alpha	1
G6560_RNA__alpha	1
G6561_RNA__alpha	1
G6562_RNA__alpha	1
G6563_RNA__alpha	1
G6564_RNA__alpha	1
G6565_RNA__alpha	1
G6566_RNA__alpha	1
G6567_RNA__alpha	1
G6568_RNA__alpha	1
G6569_RNA__alpha	1
G6570_RNA__alpha	1
G6571_RNA__alpha	1
G6572_RNA__alpha	1
G6573_RNA__alpha	1
G6574_RNA__alpha	1
G6575_RNA__alpha	1
G6576_RNA__alpha	1
G6577_RNA__alpha	1
G6578_RNA__alpha	1
G6579_RNA__alpha	1
G6580_RNA__alpha	1
G6581_RNA__alpha	1
G6582_RNA__alpha	1
G6583_RNA__alpha	1
G6585_RNA__alpha	1
G6586_RNA__alpha	1
G6587_RNA__alpha	1
G6588_RNA__alpha	1
G6589_RNA__alpha	1
G6590_RNA__alpha	1
G6591_RNA__alpha	1
G6592_RNA__alpha	1
G6593_RNA__alpha	1
G6594_RNA__alpha	1
G6595_RNA__alpha	1
G6596_RNA__alpha	1
G6597_RNA__alpha	1
G6598_RNA__alpha	1
G6599_RNA__alpha	1
G6600_RNA__alpha	1
G6601_RNA__alpha	1
G6602_RNA__alpha	1
G6603_RNA__alpha	1
G6604_RNA__alpha	1
G6605_RNA__alpha	1
G6606_RNA__alpha	1
G6607_RNA__alpha	1
G6608_RNA__alpha	1
G6609_RNA__alpha	1
G6610_RNA__alpha	1
G6611_RNA__alpha	1
G6612_RNA__alpha	1
G6613_RNA__alpha	1
G6614_RNA__alpha	1
G6615_RNA__alpha	1
G6616_RNA__alpha	1
G6617_RNA__alpha	1
G6618_RNA__alpha	1
G6619_RNA__PD00288	0
G6619_RNA__FNR-4FE-4S-CPLX	0
G6619_RNA__alpha	1
G6620_RNA__alpha	1
G6621_RNA__alpha	1
G6622_RNA__alpha	1
G6623_RNA__alpha	1
G6624_RNA__alpha	1
G6625_RNA__alpha	1
G6626_RNA__alpha	1
G6627_RNA__alpha	1
G6628_RNA__alpha	1
G6629_RNA__alpha	1
G6630_RNA__alpha	1
G6631_RNA__alpha	1
G6632_RNA__alpha	1
G6633_RNA__alpha	1
G6634_RNA__alpha	1
G6635_RNA__alpha	1
G6636_RNA__alpha	1
G6637_RNA__alpha	1
G6638_RNA__alpha	1
G6639_RNA__alpha	1
G6640_RNA__alpha	1
G6641_RNA__alpha	1
G6642_RNA__alpha	1
G6643_RNA__alpha	1
G6644_RNA__alpha	1
G6645_RNA__alpha	1
G6646_RNA__alpha	1
G6647_RNA__alpha	1
G6648_RNA__alpha	1
G6649_RNA__alpha	1
G6650_RNA__alpha	1
G6651_RNA__alpha	1
G6652_RNA__alpha	1
G6653_RNA__alpha	1
G6654_RNA__alpha	1
G6655_RNA__alpha	1
G6656_RNA__alpha	1
G6657_RNA__alpha	1
G6658_RNA__alpha	1
G6659_RNA__alpha	1
G6660_RNA__alpha	1
G6661_RNA__alpha	1
G6662_RNA__alpha	1
G6663_RNA__alpha	1
G6664_RNA__alpha	1
G6665_RNA__alpha	1
G6666_RNA__alpha	1
G6667_RNA__alpha	1
G6668_RNA__alpha	1
G6669_RNA__alpha	1
G6670_RNA__alpha	1
G6671_RNA__alpha	1
G6672_RNA__alpha	1
G6673_RNA__alpha	1
G6674_RNA__alpha	1
G6675_RNA__alpha	1
G6676_RNA__alpha	1
G6677_RNA__alpha	1
G6679_RNA__alpha	1
G6680_RNA__alpha	1
G6681_RNA__alpha	1
G6682_RNA__alpha	1
G6683_RNA__alpha	1
G6684_RNA__alpha	1
G6685_RNA__alpha	1
G6686_RNA__alpha	1
G6688_RNA__alpha	1
G6689_RNA__alpha	1
G6691_RNA__alpha	1
G6692_RNA__alpha	1
G6693_RNA__alpha	1
G6694_RNA__alpha	1
G6695_RNA__alpha	1
G6696_RNA__alpha	1
G6697_RNA__alpha	1
G6698_RNA__alpha	1
G6699_RNA__alpha	1
G6700_RNA__alpha	1
G6701_RNA__alpha	1
G6702_RNA__alpha	1
G6703_RNA__alpha	1
G6704_RNA__alpha	1
G6705_RNA__alpha	1
G6706_RNA__alpha	1
G6708_RNA__alpha	1
G6709_RNA__alpha	1
G6710_RNA__alpha	1
G6711_RNA__alpha	1
G6712_RNA__alpha	1
G6713_RNA__alpha	1
G6714_RNA__PC00027	0
G6714_RNA__alpha	1
G6715_RNA__alpha	1
G6716_RNA__PC00027	0
G6716_RNA__alpha	1
G6717_RNA__PC00027	0
G6717_RNA__alpha	1
G6718_RNA__alpha	1
G6719_RNA__PC00027	0
G6719_RNA__alpha	1
G6720_RNA__alpha	1
G6721_RNA__alpha	1
G6722_RNA__alpha	1
G6724_RNA__alpha	1
G6725_RNA__alpha	1
G6727_RNA__alpha	1
G6728_RNA__alpha	1
G6729_RNA__alpha	1
G6730_RNA__alpha	1
G6731_RNA__alpha	1
G6732_RNA__alpha	1
G6736_RNA__alpha	1
G6737_RNA__alpha	1
G6738_RNA__alpha	1
G6741_RNA__alpha	1
G6742_RNA__alpha	1
G6743_RNA__alpha	1
